"Дата";"Регион";"Заражений";"Выздоровлений";"Смертей";"Смертей за день";"Заражений за день";"Выздоровлений за день"
02.10.2020;Дагестан;13599;11729;638;9;85;87
02.10.2020;Еврейская АО;965;693;14;0;20;10
02.10.2020;Забайкальский край;6427;5071;69;0;85;44
02.10.2020;Ивановская обл.;8822;7026;136;2;58;35
02.10.2020;Ингушетия;5779;4791;83;0;52;18
02.10.2020;Иркутская обл.;19266;16295;297;0;98;120
02.10.2020;Кабардино-Балкария;7765;6529;94;1;53;17
02.10.2020;Калининградская обл.;4506;3371;78;3;60;36
02.10.2020;Калмыкия;6578;3983;75;2;75;66
02.10.2020;Калужская обл.;9311;7703;74;0;70;33
02.10.2020;Камчатский край;4545;3325;67;0;26;9
02.10.2020;Карачаево-Черкессия;7194;4876;29;0;79;21
02.10.2020;Карелия;4060;2942;36;4;63;22
02.10.2020;Кемеровская обл.;10171;7442;110;4;167;83
02.10.2020;Кировская обл.;8668;5782;133;1;75;11
02.10.2020;Коми;8533;7061;118;4;98;110
02.10.2020;Костромская обл.;4842;3516;79;2;54;41
02.10.2020;Краснодарский край;14184;10590;287;5;101;38
02.10.2020;Красноярский край;20232;15475;555;1;115;79
02.10.2020;Крым;4657;2902;67;0;93;39
02.10.2020;Курганская обл.;3874;3264;34;1;35;15
02.10.2020;Курская обл.;8209;6802;57;0;50;31
02.10.2020;Ленинградская обл.;8326;5604;98;0;77;27
02.10.2020;Липецкая обл.;6188;5477;46;2;45;22
02.10.2020;Магаданская обл.;3010;2335;26;1;39;17
02.10.2020;Марий Эл;4904;4270;50;0;23;7
02.10.2020;Мордовия;6514;5430;41;0;37;48
02.10.2020;Москва;297729;251018;5282;28;2704;1157
02.10.2020;Московская обл.;74076;56610;1351;7;244;187
02.10.2020;Мурманская обл.;15174;12582;222;4;92;100
02.10.2020;Ненецкий АО;335;132;0;0;2;0
02.10.2020;Нижегородская обл.;32776;28584;583;2;191;261
02.10.2020;Новгородская обл.;5358;3795;86;0;55;10
02.10.2020;Новосибирская обл.;13314;12064;457;3;85;42
02.10.2020;Омская обл.;11213;9943;301;4;96;167
02.10.2020;Оренбургская обл.;13072;11855;87;2;109;157
02.10.2020;Орловская обл.;8707;7106;131;2;65;47
02.10.2020;Пензенская обл.;11078;9038;136;2;98;76
02.10.2020;Пермский край;9991;6836;285;3;83;53
02.10.2020;Приморский край;11898;10272;119;0;75;33
02.10.2020;Псковская обл.;5514;4093;65;0;38;14
02.10.2020;Ростовская обл.;22352;17749;514;10;209;116
02.10.2020;Рязанская обл.;8270;6765;51;0;49;22
02.10.2020;Самарская обл.;11996;9340;199;5;112;87
02.10.2020;Санкт-Петербург;43608;29368;3004;32;302;151
02.10.2020;Саратовская обл.;15742;10630;107;2;129;229
02.10.2020;Саха (Якутия);9557;7101;97;1;90;49
02.10.2020;Сахалинская обл.;5694;4059;0;0;55;64
02.10.2020;Свердловская обл.;29475;21967;607;2;164;89
02.10.2020;Севастополь;1058;670;29;1;25;20
02.10.2020;Северная Осетия;5888;4793;70;0;35;48
02.10.2020;Смоленская обл.;6663;5749;142;2;29;29
02.10.2020;Ставропольский край;16375;11759;328;4;149;215
02.10.2020;Тамбовская обл.;7817;6740;46;0;46;17
02.10.2020;Татарстан;7284;6152;50;0;28;39
02.10.2020;Тверская обл.;6449;4576;251;4;64;19
02.10.2020;Томская обл.;7670;6350;87;0;91;75
02.10.2020;Тульская обл.;10230;9252;375;1;34;43
02.10.2020;Тыва;7835;6849;84;0;39;61
02.10.2020;Тюменская обл.;9674;7676;39;1;87;30
02.10.2020;Удмуртия;5476;3835;70;0;113;44
02.10.2020;Ульяновская обл.;15740;13343;171;0;128;75
02.10.2020;Хабаровский край;12238;9843;106;2;80;74
02.10.2020;Хакасия;4466;3843;48;0;43;73
02.10.2020;ХМАО – Югра;22813;21253;189;1;153;60
02.10.2020;Челябинская обл.;15847;11776;135;5;79;77
02.10.2020;Чечня;2441;1889;40;0;7;6
02.10.2020;Чувашия;8650;7298;97;4;27;22
02.10.2020;Чукотский АО;196;182;2;0;2;0
02.10.2020;Ямало-Ненецкий АО;15669;13489;100;1;133;23
02.10.2020;Ярославская обл.;8700;8166;46;0;56;82
03.10.2020;Адыгея;4186;3555;35;2;37;25
03.10.2020;Алтай;3769;2791;12;0;87;56
03.10.2020;Алтайский край;14125;12750;217;6;103;109
03.10.2020;Амурская обл.;4401;3919;52;0;39;19
03.10.2020;Архангельская обл.;13896;10257;261;1;160;47
03.10.2020;Астраханская обл.;7251;6444;118;2;49;25
03.10.2020;Башкортостан;8917;8557;41;0;44;6
03.10.2020;Белгородская обл.;9067;8161;58;0;67;86
03.10.2020;Брянская обл.;9601;7749;38;0;67;25
03.10.2020;Бурятия;7126;6060;72;1;84;61
03.10.2020;Владимирская обл.;7429;5973;223;2;48;21
03.10.2020;Волгоградская обл.;15474;13623;151;0;124;96
03.10.2020;Вологодская обл.;4780;3831;49;2;57;23
03.10.2020;Воронежская обл.;18527;16663;188;2;177;112
03.10.2020;Дагестан;13684;11809;640;2;85;80
03.10.2020;Еврейская АО;983;693;14;0;18;0
03.10.2020;Забайкальский край;6514;5123;69;0;87;52
03.10.2020;Ивановская обл.;8881;7061;137;1;59;35
03.10.2020;Ингушетия;5833;4812;83;0;54;21
03.10.2020;Иркутская обл.;19363;16375;299;2;97;80
03.10.2020;Кабардино-Балкария;7820;6548;96;2;55;19
03.10.2020;Калининградская обл.;4570;3421;80;2;64;50
03.10.2020;Калмыкия;6657;3986;75;0;79;3
03.10.2020;Калужская обл.;9376;7724;74;0;65;21
03.10.2020;Камчатский край;4572;3333;70;3;27;8
03.10.2020;Карачаево-Черкессия;7274;4895;29;0;80;19
03.10.2020;Карелия;4132;2995;38;2;72;53
03.10.2020;Кемеровская обл.;10339;7503;110;0;168;61
03.10.2020;Кировская обл.;8745;5817;134;1;77;35
03.10.2020;Коми;8632;7168;120;2;99;107
03.10.2020;Костромская обл.;4902;3535;79;0;60;19
03.10.2020;Краснодарский край;14290;10635;289;2;106;45
03.10.2020;Красноярский край;20345;15553;557;2;113;78
03.10.2020;Крым;4755;2931;69;2;98;29
03.10.2020;Курганская обл.;3911;3326;34;0;37;62
03.10.2020;Курская обл.;8262;6828;58;1;53;26
03.10.2020;Ленинградская обл.;8405;5631;100;2;79;27
03.10.2020;Липецкая обл.;6231;5490;46;0;43;13
03.10.2020;Магаданская обл.;3049;2362;26;0;39;27
03.10.2020;Марий Эл;4929;4300;51;1;25;30
03.10.2020;Мордовия;6553;5466;42;1;39;36
03.10.2020;Москва;300613;252087;5314;32;2884;1069
03.10.2020;Московская обл.;74335;56795;1358;7;259;185
03.10.2020;Мурманская обл.;15270;12642;225;3;96;60
03.10.2020;Ненецкий АО;336;132;0;0;1;0
03.10.2020;Нижегородская обл.;32975;28659;586;3;199;75
03.10.2020;Новгородская обл.;5415;3822;86;0;57;27
03.10.2020;Новосибирская обл.;13393;12117;461;4;79;53
03.10.2020;Омская обл.;11311;10111;305;4;98;168
03.10.2020;Оренбургская обл.;13183;12005;87;0;111;150
03.10.2020;Орловская обл.;8777;7164;132;1;70;58
03.10.2020;Пензенская обл.;11174;9118;137;1;96;80
03.10.2020;Пермский край;10077;6890;288;3;86;54
03.10.2020;Приморский край;11970;10333;119;0;72;61
03.10.2020;Псковская обл.;5562;4113;66;1;48;20
03.10.2020;Ростовская обл.;22571;17976;523;9;219;227
03.10.2020;Рязанская обл.;8319;6788;52;1;49;23
03.10.2020;Самарская обл.;12107;9458;203;4;111;118
03.10.2020;Санкт-Петербург;43966;29547;3034;30;358;179
03.10.2020;Саратовская обл.;15877;10722;109;2;135;92
03.10.2020;Саха (Якутия);9650;7151;97;0;93;50
03.10.2020;Сахалинская обл.;5760;4081;0;0;66;22
03.10.2020;Свердловская обл.;29640;22063;611;4;165;96
03.10.2020;Севастополь;1084;679;29;0;26;9
03.10.2020;Северная Осетия;5924;4840;70;0;36;47
03.10.2020;Смоленская обл.;6697;5763;144;2;34;14
03.10.2020;Ставропольский край;16528;11869;331;3;153;110
03.10.2020;Тамбовская обл.;7865;6761;46;0;48;21
03.10.2020;Татарстан;7311;6240;51;1;27;88
03.10.2020;Тверская обл.;6518;4597;254;3;69;21
03.10.2020;Томская обл.;7768;6406;87;0;98;56
03.10.2020;Тульская обл.;10266;9299;377;2;36;47
03.10.2020;Тыва;7868;6878;84;0;33;29
03.10.2020;Тюменская обл.;9765;7705;40;1;91;29
03.10.2020;Удмуртия;5594;3903;73;3;118;68
03.10.2020;Ульяновская обл.;15869;13425;172;1;129;82
03.10.2020;Хабаровский край;12316;9886;107;1;78;43
03.10.2020;Хакасия;4513;3873;48;0;47;30
03.10.2020;ХМАО – Югра;22966;21347;190;1;153;94
03.10.2020;Челябинская обл.;15926;11834;135;0;79;58
03.10.2020;Чечня;2447;1908;40;0;6;19
03.10.2020;Чувашия;8678;7318;97;0;28;20
03.10.2020;Чукотский АО;199;182;2;0;3;0
03.10.2020;Ямало-Ненецкий АО;15803;13511;101;1;134;22
03.10.2020;Ярославская обл.;8760;8208;46;0;60;42
04.10.2020;Адыгея;4227;3578;35;0;41;23
04.10.2020;Алтай;3854;2828;12;0;85;37
04.10.2020;Алтайский край;14230;12780;219;2;105;30
04.10.2020;Амурская обл.;4437;3934;52;0;36;15
04.10.2020;Архангельская обл.;14072;10257;261;0;176;0
04.10.2020;Астраханская обл.;7301;6453;119;1;50;9
04.10.2020;Башкортостан;8961;8557;42;1;44;0
04.10.2020;Белгородская обл.;9135;8188;58;0;68;27
04.10.2020;Брянская обл.;9673;7799;38;0;72;50
04.10.2020;Бурятия;7215;6097;72;0;89;37
04.10.2020;Владимирская обл.;7483;5975;226;3;54;2
04.10.2020;Волгоградская обл.;15603;13664;152;1;129;41
04.10.2020;Вологодская обл.;4836;3839;49;0;56;8
04.10.2020;Воронежская обл.;18706;16689;188;0;179;26
04.10.2020;Дагестан;13768;11899;642;2;84;90
04.10.2020;Еврейская АО;1008;694;15;1;25;1
04.10.2020;Забайкальский край;6603;5138;70;1;89;15
04.10.2020;Ивановская обл.;8946;7078;138;1;65;17
04.10.2020;Ингушетия;5884;4826;83;0;51;14
04.10.2020;Иркутская обл.;19462;16386;299;0;99;11
04.10.2020;Кабардино-Балкария;7877;6564;97;1;57;16
04.10.2020;Калининградская обл.;4635;3430;81;1;65;9
04.10.2020;Калмыкия;6735;4007;75;0;78;21
04.10.2020;Калужская обл.;9443;7734;74;0;67;10
04.10.2020;Камчатский край;4598;3333;70;0;26;0
04.10.2020;Карачаево-Черкессия;7353;4895;29;0;79;0
04.10.2020;Карелия;4204;2995;38;0;72;0
04.10.2020;Кемеровская обл.;10508;7526;110;0;169;23
04.10.2020;Кировская обл.;8823;5829;135;1;78;12
04.10.2020;Коми;8738;7199;120;0;106;31
04.10.2020;Костромская обл.;4966;3547;79;0;64;12
04.10.2020;Краснодарский край;14387;10652;291;2;97;17
04.10.2020;Красноярский край;20467;15563;559;2;122;10
04.10.2020;Крым;4855;2972;69;0;100;41
04.10.2020;Курганская обл.;3950;3370;34;0;39;44
04.10.2020;Курская обл.;8320;6855;58;0;58;27
04.10.2020;Ленинградская обл.;8483;5631;100;0;78;0
04.10.2020;Липецкая обл.;6275;5490;46;0;44;0
04.10.2020;Магаданская обл.;3091;2392;26;0;42;30
04.10.2020;Марий Эл;4954;4300;51;0;25;0
04.10.2020;Мордовия;6594;5510;42;0;41;44
04.10.2020;Москва;303940;253031;5343;29;3327;944
04.10.2020;Московская обл.;74631;56976;1364;6;296;181
04.10.2020;Мурманская обл.;15375;12658;225;0;105;16
04.10.2020;Ненецкий АО;338;132;0;0;2;0
04.10.2020;Нижегородская обл.;33176;28709;588;2;201;50
04.10.2020;Новгородская обл.;5473;3827;86;0;58;5
04.10.2020;Новосибирская обл.;13470;12149;464;3;77;32
04.10.2020;Омская обл.;11410;10115;308;3;99;4
04.10.2020;Оренбургская обл.;13298;12055;87;0;115;50
04.10.2020;Орловская обл.;8848;7169;132;0;71;5
04.10.2020;Пензенская обл.;11267;9146;137;0;93;28
04.10.2020;Пермский край;10161;6933;290;2;84;43
04.10.2020;Приморский край;12044;10374;119;0;74;41
04.10.2020;Псковская обл.;5611;4115;66;0;49;2
04.10.2020;Ростовская обл.;22805;18105;532;9;234;129
04.10.2020;Рязанская обл.;8371;6792;52;0;52;4
04.10.2020;Самарская обл.;12221;9540;203;0;114;82
04.10.2020;Санкт-Петербург;44358;29743;3059;25;392;196
04.10.2020;Саратовская обл.;16005;10777;111;2;128;55
04.10.2020;Саха (Якутия);9745;7153;97;0;95;2
04.10.2020;Сахалинская обл.;5811;4089;0;0;51;8
04.10.2020;Свердловская обл.;29812;22164;612;1;172;101
04.10.2020;Севастополь;1107;683;29;0;23;4
04.10.2020;Северная Осетия;5960;4854;70;0;36;14
04.10.2020;Смоленская обл.;6732;5770;144;0;35;7
04.10.2020;Ставропольский край;16678;11938;331;0;150;69
04.10.2020;Тамбовская обл.;7914;6769;46;0;49;8
04.10.2020;Татарстан;7337;6266;51;0;26;26
04.10.2020;Тверская обл.;6585;4597;255;1;67;0
04.10.2020;Томская обл.;7876;6476;88;1;108;70
04.10.2020;Тульская обл.;10304;9330;379;2;38;31
04.10.2020;Тыва;7898;6880;84;0;30;2
04.10.2020;Тюменская обл.;9858;7714;40;0;93;9
04.10.2020;Удмуртия;5709;3961;73;0;115;58
04.10.2020;Ульяновская обл.;16010;13491;172;0;141;66
04.10.2020;Хабаровский край;12395;9892;107;0;79;6
04.10.2020;Хакасия;4561;3875;48;0;48;2
04.10.2020;ХМАО – Югра;23121;21407;191;1;155;60
04.10.2020;Челябинская обл.;16007;11885;135;0;81;51
04.10.2020;Чечня;2451;1908;40;0;4;0
04.10.2020;Чувашия;8704;7326;97;0;26;8
04.10.2020;Чукотский АО;200;182;2;0;1;0
04.10.2020;Ямало-Ненецкий АО;15944;13516;101;0;141;5
04.10.2020;Ярославская обл.;8820;8218;46;0;60;10
05.10.2020;Адыгея;4266;3602;35;0;39;24
05.10.2020;Алтай;3940;2884;12;0;86;56
05.10.2020;Алтайский край;14334;12820;221;2;104;40
05.10.2020;Амурская обл.;4477;3966;52;0;40;32
05.10.2020;Архангельская обл.;14251;10260;262;1;179;3
05.10.2020;Астраханская обл.;7352;6463;120;1;51;10
05.10.2020;Башкортостан;9007;8560;42;0;46;3
05.10.2020;Белгородская обл.;9200;8192;58;0;65;4
05.10.2020;Брянская обл.;9747;7838;38;0;74;39
05.10.2020;Бурятия;7313;6137;75;3;98;40
05.10.2020;Владимирская обл.;7540;5982;227;1;57;7
05.10.2020;Волгоградская обл.;15735;13698;152;0;132;34
05.10.2020;Вологодская обл.;4893;3850;49;0;57;11
05.10.2020;Воронежская обл.;18888;16690;190;2;182;1
05.10.2020;Дагестан;13852;11980;647;5;84;81
05.10.2020;Еврейская АО;1034;701;16;1;26;7
05.10.2020;Забайкальский край;6692;5158;70;0;89;20
05.10.2020;Ивановская обл.;9014;7078;138;0;68;0
05.10.2020;Ингушетия;5933;4831;84;1;49;5
05.10.2020;Иркутская обл.;19570;16421;302;3;108;35
05.10.2020;Кабардино-Балкария;7934;6581;98;1;57;17
05.10.2020;Калининградская обл.;4711;3436;81;0;76;6
05.10.2020;Калмыкия;6811;4031;75;0;76;24
05.10.2020;Калужская обл.;9519;7747;74;0;76;13
05.10.2020;Камчатский край;4625;3338;70;0;27;5
05.10.2020;Карачаево-Черкессия;7434;4903;29;0;81;8
05.10.2020;Карелия;4231;3007;38;0;27;12
05.10.2020;Кемеровская обл.;10681;7612;113;3;173;86
05.10.2020;Кировская обл.;8903;5830;136;1;80;1
05.10.2020;Коми;8848;7207;120;0;110;8
05.10.2020;Костромская обл.;5031;3554;79;0;65;7
05.10.2020;Краснодарский край;14482;10664;293;2;95;12
05.10.2020;Красноярский край;20587;15577;561;2;120;14
05.10.2020;Крым;4958;3012;71;2;103;40
05.10.2020;Курганская обл.;4009;3377;36;2;59;7
05.10.2020;Курская обл.;8383;6868;58;0;63;13
05.10.2020;Ленинградская обл.;8565;5640;100;0;82;9
05.10.2020;Липецкая обл.;6320;5491;46;0;45;1
05.10.2020;Магаданская обл.;3131;2413;26;0;40;21
05.10.2020;Марий Эл;4979;4301;51;0;25;1
05.10.2020;Мордовия;6636;5513;42;0;42;3
05.10.2020;Москва;307477;253944;5370;27;3537;913
05.10.2020;Московская обл.;74970;57166;1369;5;339;190
05.10.2020;Мурманская обл.;15486;12707;225;0;111;49
05.10.2020;Ненецкий АО;338;132;0;0;0;0
05.10.2020;Нижегородская обл.;33374;28720;590;2;198;11
05.10.2020;Новгородская обл.;5530;3828;86;0;57;1
05.10.2020;Новосибирская обл.;13543;12177;469;5;73;28
05.10.2020;Омская обл.;11509;10145;312;4;99;30
05.10.2020;Оренбургская обл.;13415;12142;87;0;117;87
05.10.2020;Орловская обл.;8933;7179;132;0;85;10
05.10.2020;Пензенская обл.;11357;9163;137;0;90;17
05.10.2020;Пермский край;10248;6973;292;2;87;40
05.10.2020;Приморский край;12123;10402;120;1;79;28
05.10.2020;Псковская обл.;5661;4133;66;0;50;18
05.10.2020;Ростовская обл.;23049;18175;541;9;244;70
05.10.2020;Рязанская обл.;8422;6797;52;0;51;5
05.10.2020;Самарская обл.;12332;9611;203;0;111;71
05.10.2020;Санкт-Петербург;44765;29947;3073;14;407;204
05.10.2020;Саратовская обл.;16140;10849;112;1;135;72
05.10.2020;Саха (Якутия);9839;7178;97;0;94;25
05.10.2020;Сахалинская обл.;5864;4101;0;0;53;12
05.10.2020;Свердловская обл.;29987;22270;615;3;175;106
05.10.2020;Севастополь;1135;702;29;0;28;19
05.10.2020;Северная Осетия;5995;4856;70;0;35;2
05.10.2020;Смоленская обл.;6764;5778;144;0;32;8
05.10.2020;Ставропольский край;16827;12008;332;1;149;70
05.10.2020;Тамбовская обл.;7964;6774;46;0;50;5
05.10.2020;Татарстан;7364;6270;51;0;27;4
05.10.2020;Тверская обл.;6653;4599;255;0;68;2
05.10.2020;Томская обл.;7982;6496;88;0;106;20
05.10.2020;Тульская обл.;10347;9347;381;2;43;17
05.10.2020;Тыва;7931;6881;84;0;33;1
05.10.2020;Тюменская обл.;9955;7725;40;0;97;11
05.10.2020;Удмуртия;5826;3984;73;0;117;23
05.10.2020;Ульяновская обл.;16155;13554;173;1;145;63
05.10.2020;Хабаровский край;12476;9924;108;1;81;32
05.10.2020;Хакасия;4611;3927;48;0;50;52
05.10.2020;ХМАО – Югра;23280;21447;192;1;159;40
05.10.2020;Челябинская обл.;16093;11927;138;3;86;42
05.10.2020;Чечня;2458;1913;41;1;7;5
05.10.2020;Чувашия;8731;7330;97;0;27;4
05.10.2020;Чукотский АО;201;184;2;0;1;2
05.10.2020;Ямало-Ненецкий АО;16089;13528;101;0;145;12
05.10.2020;Ярославская обл.;8874;8218;47;1;54;0
06.10.2020;Адыгея;4308;3628;35;0;42;26
06.10.2020;Алтай;4007;2952;12;0;67;68
06.10.2020;Алтайский край;14448;13068;227;6;114;248
06.10.2020;Амурская обл.;4519;4042;52;0;42;76
06.10.2020;Архангельская обл.;14438;10308;262;0;187;48
06.10.2020;Астраханская обл.;7401;6487;122;2;49;24
06.10.2020;Башкортостан;9051;8567;42;0;44;7
06.10.2020;Белгородская обл.;9267;8269;58;0;67;77
06.10.2020;Брянская обл.;9829;7860;38;0;82;22
06.10.2020;Бурятия;7408;6215;75;0;95;78
06.10.2020;Владимирская обл.;7600;6003;230;3;60;21
06.10.2020;Волгоградская обл.;15876;13870;154;2;141;172
06.10.2020;Вологодская обл.;4949;3895;49;0;56;45
06.10.2020;Воронежская обл.;19074;16859;194;4;186;169
06.10.2020;Дагестан;13935;12056;656;9;83;76
06.10.2020;Еврейская АО;1062;713;18;2;28;12
06.10.2020;Забайкальский край;6783;5194;71;1;91;36
06.10.2020;Ивановская обл.;9081;7127;138;0;67;49
06.10.2020;Ингушетия;5986;4895;84;0;53;64
06.10.2020;Иркутская обл.;19686;16563;309;7;116;142
06.10.2020;Кабардино-Балкария;7994;6600;100;2;60;19
06.10.2020;Калининградская обл.;4776;3453;81;0;65;17
06.10.2020;Калмыкия;6888;4072;77;2;77;41
06.10.2020;Калужская обл.;9594;7820;74;0;75;73
06.10.2020;Камчатский край;4653;3346;70;0;28;8
06.10.2020;Карачаево-Черкессия;7514;4921;29;0;80;18
06.10.2020;Карелия;4256;3041;38;0;25;34
06.10.2020;Кемеровская обл.;10856;7784;118;5;175;172
06.10.2020;Кировская обл.;8984;5851;137;1;81;21
06.10.2020;Коми;8961;7236;121;1;113;29
06.10.2020;Костромская обл.;5096;3586;79;0;65;32
06.10.2020;Краснодарский край;14578;10696;297;4;96;32
06.10.2020;Красноярский край;20724;15657;562;1;137;80
06.10.2020;Крым;5063;3091;72;1;105;79
06.10.2020;Курганская обл.;4064;3428;37;1;55;51
06.10.2020;Курская обл.;8453;6885;58;0;70;17
06.10.2020;Ленинградская обл.;8652;5668;100;0;87;28
06.10.2020;Липецкая обл.;6366;5528;47;1;46;37
06.10.2020;Магаданская обл.;3172;2432;26;0;41;19
06.10.2020;Марий Эл;5007;4328;51;0;28;27
06.10.2020;Мордовия;6681;5555;42;0;45;42
06.10.2020;Москва;311559;255100;5401;31;4082;1156
06.10.2020;Московская обл.;75317;57367;1376;7;347;201
06.10.2020;Мурманская обл.;15610;12800;228;3;124;93
06.10.2020;Ненецкий АО;338;132;0;0;0;0
06.10.2020;Нижегородская обл.;33578;28777;592;2;204;57
06.10.2020;Новгородская обл.;5588;3846;86;0;58;18
06.10.2020;Новосибирская обл.;13621;12231;473;4;78;54
06.10.2020;Омская обл.;11610;10213;316;4;101;68
06.10.2020;Оренбургская обл.;13532;12298;87;0;117;156
06.10.2020;Орловская обл.;9027;7240;134;2;94;61
06.10.2020;Пензенская обл.;11454;9204;137;0;97;41
06.10.2020;Пермский край;10336;7028;297;5;88;55
06.10.2020;Приморский край;12204;10491;120;0;81;89
06.10.2020;Псковская обл.;5719;4141;66;0;58;8
06.10.2020;Ростовская обл.;23302;18426;551;10;253;251
06.10.2020;Рязанская обл.;8476;6819;52;0;54;22
06.10.2020;Самарская обл.;12447;9699;206;3;115;88
06.10.2020;Санкт-Петербург;45176;30153;3107;34;411;206
06.10.2020;Саратовская обл.;16279;10988;115;3;139;139
06.10.2020;Саха (Якутия);9936;7226;99;2;97;48
06.10.2020;Сахалинская обл.;5919;4196;0;0;55;95
06.10.2020;Свердловская обл.;30163;22383;622;7;176;113
06.10.2020;Севастополь;1164;718;32;3;29;16
06.10.2020;Северная Осетия;6030;4885;70;0;35;29
06.10.2020;Смоленская обл.;6798;5789;146;2;34;11
06.10.2020;Ставропольский край;16978;12115;334;2;151;107
06.10.2020;Тамбовская обл.;8016;6811;46;0;52;37
06.10.2020;Татарстан;7389;6298;51;0;25;28
06.10.2020;Тверская обл.;6720;4619;259;4;67;20
06.10.2020;Томская обл.;8103;6511;88;0;121;15
06.10.2020;Тульская обл.;10393;9391;381;0;46;44
06.10.2020;Тыва;7967;6892;84;0;36;11
06.10.2020;Тюменская обл.;10057;7755;41;1;102;30
06.10.2020;Удмуртия;5932;4031;73;0;106;47
06.10.2020;Ульяновская обл.;16304;13654;173;0;149;100
06.10.2020;Хабаровский край;12554;9985;108;0;78;61
06.10.2020;Хакасия;4660;3976;48;0;49;49
06.10.2020;ХМАО – Югра;23433;21520;194;2;153;73
06.10.2020;Челябинская обл.;16182;12000;138;0;89;73
06.10.2020;Чечня;2463;1948;41;0;5;35
06.10.2020;Чувашия;8759;7360;98;1;28;30
06.10.2020;Чукотский АО;201;185;2;0;0;1
06.10.2020;Ямало-Ненецкий АО;16238;13553;102;1;149;25
06.10.2020;Ярославская обл.;8932;8273;47;0;58;55
07.10.2020;Адыгея;4348;3651;36;1;40;23
07.10.2020;Алтай;4095;3011;12;0;88;59
07.10.2020;Алтайский край;14577;13179;235;8;129;111
07.10.2020;Амурская обл.;4562;4082;54;2;43;40
07.10.2020;Архангельская обл.;14617;10357;263;1;179;49
07.10.2020;Астраханская обл.;7454;6512;124;2;53;25
07.10.2020;Башкортостан;9098;8576;42;0;47;9
07.10.2020;Белгородская обл.;9336;8335;58;0;69;66
07.10.2020;Брянская обл.;9913;7913;40;2;84;53
07.10.2020;Бурятия;7503;6285;77;2;95;70
07.10.2020;Владимирская обл.;7657;6025;232;2;57;22
07.10.2020;Волгоградская обл.;16021;13980;156;2;145;110
07.10.2020;Вологодская обл.;5009;3921;50;1;60;26
07.10.2020;Воронежская обл.;19265;16990;195;1;191;131
07.10.2020;Дагестан;14018;12148;663;7;83;92
07.10.2020;Еврейская АО;1089;734;19;1;27;21
07.10.2020;Забайкальский край;6881;5242;71;0;98;48
07.10.2020;Ивановская обл.;9151;7181;141;3;70;54
07.10.2020;Ингушетия;6037;4969;84;0;51;74
07.10.2020;Иркутская обл.;19810;16705;311;2;124;142
07.10.2020;Кабардино-Балкария;8054;6617;101;1;60;17
07.10.2020;Калининградская обл.;4840;3493;83;2;64;40
07.10.2020;Калмыкия;6965;4182;77;0;77;110
07.10.2020;Калужская обл.;9674;7861;74;0;80;41
07.10.2020;Камчатский край;4681;3355;70;0;28;9
07.10.2020;Карачаево-Черкессия;7596;4940;29;0;82;19
07.10.2020;Карелия;4326;3074;38;0;70;33
07.10.2020;Кемеровская обл.;11025;7887;123;5;169;103
07.10.2020;Кировская обл.;9064;5890;138;1;80;39
07.10.2020;Коми;9080;7336;126;5;119;100
07.10.2020;Костромская обл.;5160;3620;79;0;64;34
07.10.2020;Краснодарский край;14676;10739;301;4;98;43
07.10.2020;Красноярский край;20882;15739;565;3;158;82
07.10.2020;Крым;5170;3254;77;5;107;163
07.10.2020;Курганская обл.;4118;3521;37;0;54;93
07.10.2020;Курская обл.;8528;6918;58;0;75;33
07.10.2020;Ленинградская обл.;8744;5696;100;0;92;28
07.10.2020;Липецкая обл.;6414;5549;48;1;48;21
07.10.2020;Магаданская обл.;3211;2464;26;0;39;32
07.10.2020;Марий Эл;5034;4361;52;1;27;33
07.10.2020;Мордовия;6728;5601;42;0;47;46
07.10.2020;Москва;314788;256362;5442;41;3229;1262
07.10.2020;Московская обл.;75712;57576;1384;8;395;209
07.10.2020;Мурманская обл.;15743;12916;228;0;133;116
07.10.2020;Ненецкий АО;339;132;0;0;1;0
07.10.2020;Нижегородская обл.;33805;28965;596;4;227;188
07.10.2020;Новгородская обл.;5647;3879;86;0;59;33
07.10.2020;Новосибирская обл.;13703;12294;476;3;82;63
07.10.2020;Омская обл.;11719;10307;320;4;109;94
07.10.2020;Оренбургская обл.;13651;12455;87;0;119;157
07.10.2020;Орловская обл.;9126;7313;134;0;99;73
07.10.2020;Пензенская обл.;11555;9292;137;0;101;88
07.10.2020;Пермский край;10430;7081;301;4;94;53
07.10.2020;Приморский край;12284;10552;120;0;80;61
07.10.2020;Псковская обл.;5769;4169;66;0;50;28
07.10.2020;Ростовская обл.;23557;18668;559;8;255;242
07.10.2020;Рязанская обл.;8531;6842;52;0;55;23
07.10.2020;Самарская обл.;12566;9806;206;0;119;107
07.10.2020;Санкт-Петербург;45632;30381;3137;30;456;228
07.10.2020;Саратовская обл.;16421;11145;116;1;142;157
07.10.2020;Саха (Якутия);10036;7276;103;4;100;50
07.10.2020;Сахалинская обл.;5971;4259;0;0;52;63
07.10.2020;Свердловская обл.;30342;22503;627;5;179;120
07.10.2020;Севастополь;1191;744;33;1;27;26
07.10.2020;Северная Осетия;6067;4888;70;0;37;3
07.10.2020;Смоленская обл.;6845;5826;147;1;47;37
07.10.2020;Ставропольский край;17131;12279;337;3;153;164
07.10.2020;Тамбовская обл.;8069;6833;46;0;53;22
07.10.2020;Татарстан;7417;6318;55;4;28;20
